"consignee","sku","sku_group","uom","lower_uom","units_per_lowest_uom","net_weight","length","width","height","volume","transport_class","stock_category","storage_class","pollution_class","max_stack","orientation_constraint"
"WH1","S2024110800798600000","Hot beverages","E","","","0.156","13","32","15","6240","N","THT","01","","",""
"WH1","S2024112000802780000","Ice cream & desserts***","E","","","0.166","4","17","24","1632","J","THT","03","","",""
"WH1","S2024120400808820000","Parafarmacie","E","","","0.225","12","23","7.000000000000001","1932","N","INSL","01","","",""
"WH1","S2024121300812810000","Flour and dessert preparation","E","","","0.528","6","9","18","972","N","THT","01","","",""
"WH1","S2025010400815880000","Hot beverages","E","","","0.193","5","14.000000000000002","20","1400","N","INSL","01","","",""
"WH1","S2025010400815910000","Hot beverages","E","","","0.145","5","13","18","1170","N","INSL","01","","",""
"WH1","S2025010800816790000","Hot beverages","E","","","0.034","5","8","13","520","N","THT","01","","",""
"WH1","S2025010900816920000","Washing","E","","","3.747","10","23","36","8280","N","INSL","01","","",""
"WH1","S2025012100819870000","Champagnes & sparkling wines","E","","","1.38","10","10","28.000000000000004","2800","N","INSL","01","","",""
"WH1","S2025012700821650000","Bodycare","E","","","0.573","7.000000000000001","7.000000000000001","20","980","N","INSL","01","","",""
"WH1","S2025012800821900000","Hot beverages","E","","","0.082","5","8","13","520","N","THT","01","","",""
"WH1","S2025012800821990000","Hot beverages","E","","","0.082","5","8","13","520","N","THT","01","","",""
"WH1","S2025013100322700000","Intimate hygiene","E","","","0.272","14.000000000000002","17","21","4998","N","INSL","01","","",""
"WH1","S2025013100322780000","Intimate hygiene","E","","","0.287","14.000000000000002","17","19","4522","N","INSL","01","","",""
"WH1","S2025021100823340000","Washing","E","","","3.747","10","23","36","8280","N","INSL","01","","",""
"WH1","S2025021700823760000","Ice cream & desserts***","E","","","0.499","11","15","15","2475","N","THT","03","","",""
"WH1","S2025021900816160098","Washing","E","","","2.427","14.000000000000002","11","28.000000000000004","4312","N","INSL","01","","",""
"WH1","S2025022000825070000","Ice cream & desserts***","E","","","0.269","14.000000000000002","11","5","770","N","THT","03","","",""
"WH1","S2025022100000880098","Milk UHT / fresh","E","","","0.547","7.000000000000001","7.000000000000001","20","980","N","THT","01","","",""
"WH1","S2025022100826060000","Meat, fish , crustacean & vegetrian ***","E","","","0.461","4","25","15","1500","N","THT","03","","",""
"WH1","S2025022100826240000","Hot beverages","E","","","0.263","10","6","20","1200","N","THT","01","","",""
"WH1","S2025030400828400000","Flour and dessert preparation","E","","","2.02","12","16","30","5760","J","THT","01","","",""
"WH1","S2025030600829200000","The kitchen","E","","","1.186","20","28.999999999999996","45","26100","N","INSL","05","","",""
"WH1","S2025031800831820000","Hot beverages","E","","","0.512","7.000000000000001","12","23","1932","J","THT","01","","",""
"WH1","S2025031900832100000","The kitchen","E","","","1.158","21","18","22","8316","J","INSL","01","","",""
"WH1","S2025032600838100099","Waters","E","","","4.27","24","18","18","7776","N","THT","01","","",""
"WH1","S2025032600838210000","Hot beverages","E","","","0.405","8","13","12","1248","N","THT","01","","",""
"WH1","S2025032800838690000","Hot beverages","E","","","0.463","7.000000000000001","10","28.000000000000004","1960","J","THT","01","","",""
"WH1","S2025032800838740000","Hot beverages","E","","","0.357","16","16","8","2048","N","THT","01","","",""
"WH1","S2025032800838760000","Hot beverages","E","","","0.374","16","16","8","2048","N","THT","01","","",""
"WH1","S2025040300840530000","Fries & potatoe products ***","E","","","0.707","3","25","27","2025","N","THT","03","","",""
"WH1","S2025040300840580000","Fries & potatoe products ***","E","","","0.707","3","25","27","2025","N","THT","03","","",""
"WH1","S2025040800842270000","Snack, Pizza & Prepared meals ***","E","","","0.336","5","14.000000000000002","20","1400","N","THT","03","","",""
"WH1","S2025040800842280000","Snack, Pizza & Prepared meals ***","E","","","0.336","5","14.000000000000002","20","1400","N","THT","03","","",""
"WH1","S2025041000843650000","Flour and dessert preparation","E","","","0.218","8","15","20","2400","N","THT","01","","",""
"WH1","S2025041000843740000","Flour and dessert preparation","E","","","0.208","8","15","20","2400","N","THT","01","","",""
"WH1","S2025041000843750000","Flour and dessert preparation","E","","","0.208","8","15","20","2400","N","THT","01","","",""
"WH1","S2025041600849530099","Special Beers","E","","","2.11","14.000000000000002","14.000000000000002","17","3332","N","THT","01","","",""
"WH1","S2025041700850180000","Chocolate","E","","","0.037","7.000000000000001","14.000000000000002","1","98","N","THT","01","","",""
"WH1","S2025041700850350000","Chocolate","E","","","0.037","7.000000000000001","14.000000000000002","1","98","N","THT","01","","",""
"WH1","S2025041700850940000","Washing","E","","","1.09","11","6","28.999999999999996","1914","N","INSL","01","","",""
"WH1","S2025041800851760000","Dry fruit","E","","","0.14","12","12","10","1440","N","THT","01","","",""
"WH1","S2025042200851940000","Snack, Pizza & Prepared meals ***","E","","","0.292","18","14.000000000000002","6","1512","N","THT","03","","",""
"WH1","S2025042200852220000","Snack, Pizza & Prepared meals ***","E","","","0.37","3","27","26","2106","N","THT","03","","",""
"WH1","S2025042300852800000","Biscuits","E","","","0.041","1","3","1","3","N","THT","01","","",""
"WH1","S2025042500854380000","Condiments & sauces","E","","","0.495","6","8","18","864","J","THT","01","","",""
"WH1","S2025042900856240000","Snack, Pizza & Prepared meals ***","E","","","0.548","16","20","5","1600","J","THT","03","","",""
"WH1","S2025050200859040000","Biscuits","E","","","0.092","1","1","1","1","N","THT","01","","",""
"WH1","S2025050500859270000","Aperitif snacks","E","","","0.31","7.000000000000001","25","35","6125","N","THT","01","","",""
"WH1","S2025050500859370000","Aperitif snacks","E","","","0.156","4","20","28.999999999999996","2320","N","THT","01","","",""
"WH1","S2025050500859390000","Washing","E","","","1.09","11","6","28.999999999999996","1914","N","INSL","01","","",""
"WH1","S2025050500859400000","Washing","E","","","1.09","11","6","28.999999999999996","1914","N","INSL","01","","",""
"WH1","S2025050500859600000","Biscuits","E","","","1.3","28.000000000000004","16","13","5824","N","THT","01","","",""
"WH1","S2025052100864020000","The surfaces","E","","","1.313","7.000000000000001","12","30","2520","N","INSL","01","","",""
"WH1","S2025052100864210000","The surfaces","E","","","1.314","7.000000000000001","12","30","2520","N","INSL","01","","",""
"WH1","S2025052100864300000","The surfaces","E","","","1.313","7.000000000000001","12","30","2520","N","INSL","01","","",""
"WH1","S2025052200864310000","Aperitives","E","","","1.214","8","8","31","1984","N","INSL","01","","",""
"WH1","S2025052300865390000","Electricity","E","","","0.098","9","2","12","216","N","INSL","01","","",""
"WH1","S2025052300865410000","Electricity","E","","","0.205","18","2","12","432","N","INSL","01","","",""
"WH1","S2016122103681580000","Bodycare","E","","","0.23","4","7.000000000000001","18","504","N","INSL","01","","",""
"WH1","S2017011103683740099","","E","","","8.15","25","17","31","13175","J","INSL","01","","",""
"WH1","S2017011603684000000","Haircare","E","","","0.105","5","5","16","400","N","INSL","01","","",""
"WH1","S2019032600224090000","The kitchen","E","","","0.498","6","9","20","1080","N","INSL","01","","",""
"WH1","S2024061900775390000","The kitchen","E","","","1.038","10","7.000000000000001","28.999999999999996","2030.0000000000002","N","INSL","01","","",""
"WH1","F2004122000133900000","Yoghurt Soft white cheeses & desserts","E","","","1.07","26","13","7.000000000000001","2366","J","THT","02","","",""
"WH1","F2025060400158380000","To cook & heat","E","","","0.543","19","16","5","1520","N","THT","02","","",""
"WH1","S2020060200432560000","Wines","E","","","1.32","8","8","30","1920","J","INSL","01","","",""
"WH1","S2021082600576110000","Wine World","E","","","1.3","8","8","30","1920","J","INSL","06","","",""
"WH1","S2021090300576530000","Wine World","E","","","1.385","8","8","30","1920","J","INSL","01","","",""
"WH1","S2021091000577270000","Wine World","E","","","1.3","8","8","30","1920","N","INSL","06","","",""
"WH1","S2021091300577560000","Wine World","E","","","1.3","8","8","30","1920","N","INSL","06","","",""
"WH1","S2021091300577580000","Wine World","E","","","1.3","8","8","30","1920","J","INSL","01","","",""
"WH1","S2021102900484790096","Wine World","E","","","1.24","8","8","30","1920","N","INSL","06","","",""
"WH1","S2021102900486110096","Wine World","E","","","1.36","8","8","30","1920","J","INSL","06","","",""
"WH1","S2022021600606720000","Wine World","E","","","1.3","8","8","30","1920","J","INSL","06","","",""
"WH1","S2022022200608080000","Wine World","E","","","1.34","8","8","30","1920","J","INSL","01","","",""
"WH1","S2022022300608730000","Wine World","E","","","1.3","7.000000000000001","7.000000000000001","30","1470","J","INSL","06","","",""
"WH1","S2022083100648960000","Wine World","E","","","1.34","8","8","30","1920","N","INSL","06","","",""
"WH1","S2022122200468130097","Wine World","E","","","1.315","8","8","32","2048","N","INSL","01","","",""
"WH1","S2023010900300540000","Wine World","E","","","1.4","8","8","32","2048","J","INSL","01","","",""
"WH1","S2023010900325780000","Wine World","E","","","1.6","7.000000000000001","7.000000000000001","32","1568","J","INSL","01","","",""
"WH1","S2023010900329990000","Wine World","E","","","1.6","8","8","32","2048","J","INSL","01","","",""
"WH1","S2024121700813170000","Wine World","E","","","1.302","9","9","30","2430","N","INSL","01","","",""
"WH1","F2025060500158440000","To cook & heat","E","","","0.543","19","16","5","1520","J","THT","02","","",""
"WH1","F2020032300055480000","Fruits","E","","","0.1","9","8","8","576","J","INSL","02","","",""
"WH1","F2022071500103780000","mediterranean products","E","","","0.162","5","12","12","720","J","THT","02","","",""
"WH1","F2022093000107940000","Charcuterie","E","","","0.1","24","15","3","1080","J","THT","02","","",""
"WH1","F2022093000107950000","Charcuterie","E","","","0.1","24","15","3","1080","N","THT","02","","",""
"WH1","F2023061300121910000","Fruits","E","","","0.902","15","15","14.000000000000002","3150","J","THT","01","","",""
"WH1","F2023061400121940000","Fresh fish","E","","","0.408","27","17","4","1836","J","THT","02","","",""
"WH1","F2024071100140840000","Prepacked bread","E","","","0.68","35","26","6","5460","N","THT","01","","",""
"WH1","F2024071700141450000","Fruits","E","","","1.251","15","10","10","1500","N","THT","01","","",""
"WH1","F2024110700149620000","Ingredients dairy","E","","","0.393","16","16","4","1024","N","THT","02","","",""
"WH1","F2024121600150730000","mediterranean products","E","","","0.215","12","12","5","720","N","THT","02","","",""
"WH1","F2024121600150740000","mediterranean products","E","","","0.215","12","12","5","720","J","THT","02","","",""
"WH1","F2025010600151540000","mediterranean products","E","","","0.188","5","12","12","720","N","THT","02","","",""
"WH1","F2025010600151570000","mediterranean products","E","","","0.282","8","12","12","1152","J","THT","02","","",""
"WH1","F2025010600151630000","mediterranean products","E","","","0.123","5","11","11","605","N","THT","02","","",""
"WH1","F2025010600151640000","mediterranean products","E","","","0.124","4","13","17","884","J","THT","02","","",""
"WH1","F2025010600151650000","mediterranean products","E","","","0.109","4","13","17","884","J","THT","02","","",""
"WH1","F2025010700151750000","mediterranean products","E","","","0.215","12","12","5","720","N","THT","02","","",""
"WH1","F2025010700151760000","mediterranean products","E","","","0.215","12","12","5","720","N","THT","02","","",""
"WH1","F2025010800151870000","mediterranean products","E","","","0.099","4","13","17","884","J","THT","02","","",""
"WH1","F2025020600153250000","Apero & Entrees","E","","","0.137","19","11","5","1045","N","THT","02","","",""
"WH1","F2025021300153670000","Charcuterie","E","","","0.21","11","15","3","495","N","THT","02","","",""
"WH1","F2025021300153680000","Charcuterie","E","","","0.19","11","15","3","495","J","THT","02","","",""
"WH1","F2025022500154510000","To go","E","","","0.381","19","17","8","2584","N","THT","02","","",""
"WH1","F2025030400155020000","Fresh fish","E","","","0.211","23","15","3","1035","J","THT","02","","",""
"WH1","F2025030400155030000","Fresh fish","E","","","0.211","23","15","3","1035","J","THT","02","","",""
"WH1","F2025030600155140000","Fresh fish","E","","","0.389","23","15","4","1380","J","THT","02","","",""
"WH1","F2025030600155160000","Fruits","E","","","1.029","10","12","20","2400","J","THT","02","","",""
"WH1","F2025040700156320000","Ingredients dairy","E","","","0.255","5","7.000000000000001","11","385","N","THT","02","","",""
"WH1","F2025040700156340000","Ingredients dairy","E","","","0.255","5","7.000000000000001","11","385","N","THT","02","","",""
"WH1","F2025050900157090000","To cook & heat","E","","","0.475","23","18","4","1656","N","THT","02","","",""
"WH1","F2025051500157270000","Ingredients dairy","E","","","0.54","23","23","2","1058","N","THT","02","","",""
"WH1","F2025052600158080000","Cheese","E","","","0.228","12","11","5","660","N","THT","02","","",""
"WH1","F2025052800158170000","Yoghurt Soft white cheeses & desserts","E","","","0.207","10","10","5","500","J","THT","02","","",""
"WH1","F2025052800158180000","Prepacked bread","E","","","0.267","15","7.000000000000001","5","525","N","THT","01","","",""
"WH1","F2025060200158310000","Confectioner s","E","","","0.121","8","8","7.000000000000001","448","N","THT","02","","",""
"WH1","F2025060300158360000","Confectioner s","E","","","0.111","8","8","6","384","J","THT","02","","",""
